corp_code,corp_name,stock_code,rcept_no,rcept_dt,report_nm,is_correction,is_extraordinary,meeting_type_detected,meeting_datetime,info_source
01585155,오픈놀,440320,20260309001198,20260309,주주총회소집공고,False,False,정기,2026년 3월 27일(금요일) 오전 11시,dart_xml
00164478,현대건설,000720,20260224003471,20260224,주주총회소집공고,False,False,정기,2026년 3월 26 일(목) 오전 9시,dart_xml
00401731,LG전자,066570,20260213001665,20260213,주주총회소집공고,False,False,정기,2026년 3월 23일(월) 오전 9시 00분,dart_xml
00189538,피델릭스,032580,20260304000535,20260304,주주총회소집공고,False,False,정기,2026년 3월 23일 (월) 오전 9시,dart_xml
01060744,한솔제지,213500,20260220002187,20260220,주주총회소집공고,False,False,정기,,dart_html
00265041,삼양케이씨아이,036670,20260319000673,20260319,[기재정정]주주총회소집공고,True,False,정기,2026년 03월 23일 (월) 오전 09시,dart_xml
00265041,삼양케이씨아이,036670,20260304001039,20260304,[기재정정]주주총회소집공고,True,False,정기,2026년 03월 23일 (월) 오전 09시,dart_xml
00265041,삼양케이씨아이,036670,20260220000997,20260220,주주총회소집공고,False,False,정기,2026년 03월 23일 (월) 오전 09시,dart_xml
00463342,폴라리스AI파마,041910,20260306000985,20260306,주주총회소집공고,False,False,정기,2026년 03월 23일(월) 오전 09시 00분,dart_xml
01060814,삼양패키징,272550,20260220001743,20260220,주주총회소집공고,False,False,정기,2026년 3월 23일 월요일 오전 10시 30분,dart_xml
01316227,효성티앤씨,298020,20260309001759,20260309,[기재정정]주주총회소집공고,True,False,정기,2026년 3월 19일(목) 오전 11시,dart_xml
01316227,효성티앤씨,298020,20260225005803,20260225,주주총회소집공고,False,False,정기,2026년 3월 19일(목) 오전 11시,dart_xml
01506848,비스토스,419540,20260313000883,20260313,주주총회소집공고,False,False,정기,2026년 03월 31일(월) 오전 08시,dart_xml
01063884,솔디펜스,215090,20260316000580,20260316,주주총회소집공고,False,False,정기,2026년 03월 31일(화) 오전 09시 00분,dart_xml
00371740,디티씨,066670,20260306000204,20260306,주주총회소집공고,False,False,정기,2026년 03월 30일(월) 오전 11시 00분,dart_xml
01153293,제이엘케이,322510,20260306000639,20260306,주주총회소집공고,False,False,정기,2026년 3월 27일(금) 오전 9시,dart_xml
00923826,일월지엠엘,178780,20260311003559,20260311,주주총회소집공고,False,False,정기,2026년 03월 27일(금) 오전 09시,dart_xml
00134176,세우글로벌,013000,20260310002256,20260310,주주총회소집공고,False,False,정기,2026년 03월 26일(목요일) 오전 10시,dart_xml
00113225,대한제강,084010,20260310002455,20260310,[기재정정]주주총회소집공고,True,False,정기,2026 년 3 월 26 일 (목) 오전 9시,dart_xml
00113225,대한제강,084010,20260305000591,20260305,주주총회소집공고,False,False,정기,2026 년 3 월 26 일 (목) 오전 9시,dart_xml
00814786,티엔엔터테인먼트,131100,20260311004360,20260311,주주총회소집공고,False,False,정기,2026년 3월 31일(화) 오전 09시 00분,dart_xml
00545929,제넥신,095700,20260311003890,20260311,주주총회소집공고,False,False,정기,2026년 03월 30일(월) 오전 09시 00분,dart_xml
00339391,한화시스템,272210,20260306000236,20260306,[기재정정]주주총회소집공고,True,False,정기,2026년 03월 23일 월요일 오전 9시,dart_xml
00339391,한화시스템,272210,20260220002320,20260220,주주총회소집공고,False,False,정기,2026년 03월 23일 월요일 오전 9시,dart_xml
01075126,사토시홀딩스,223310,20260310002844,20260310,[기재정정]주주총회소집공고,True,False,정기,2026년 3월 26일(목) 오전 9시 00분,dart_xml
01075126,사토시홀딩스,223310,20260310002597,20260310,주주총회소집공고,False,False,정기,2026년 3월 26일(목) 오전 9시 00분,dart_xml
00838500,엘브이엠씨,900140,20260323000827,20260323,[기재정정]주주총회소집공고,True,False,정기,2026년 3월 31일(화) 오전 9시 30분,dart_xml
00838500,엘브이엠씨,900140,20260316000392,20260316,주주총회소집공고,False,False,정기,2026년 3월 31일(화) 오전 9시 30분,dart_xml
01109937,티앤알바이오팹,246710,20260303001987,20260303,주주총회소집공고,False,False,정기,"2026년 3월 26일(목), 오전 9시 00분",dart_xml
00163345,DB,012030,20260316001185,20260316,주주총회소집공고,False,False,정기,2026년 3월 31일(화) 오전 9시 00분,dart_xml
00411048,에스앤에스텍,101490,20260305000605,20260305,주주총회소집공고,False,False,정기,2026년 3월 25일(수) 오전 11시,dart_xml
00148276,제일기획,030000,20260213002179,20260213,주주총회소집공고,False,False,정기,2026년 3월 18일(수) 오전 9시,dart_xml
00365989,모나용평,070960,20260320000592,20260320,[기재정정]주주총회소집공고,True,False,정기,2026년 3월 31일(월) / 오전 09시■ 장 소 : 강원특별자치도 평창군 대관령면 올림픽로 715 모나용평(주) 그린피아콘도 1층 그랜드볼룸■ 회의목적,dart_xml
00365989,모나용평,070960,20260313000413,20260313,주주총회소집공고,False,False,정기,2026년 3월 31일(월) / 오전 09시■ 장 소 : 강원특별자치도 평창군 대관령면 올림픽로 715 모나용평(주) 그린피아콘도 1층 그랜드볼룸■ 회의목적,dart_xml
00319272,성우,458650,20260311004081,20260311,주주총회소집공고,False,False,정기,2026년 03월 27일 (금요일) 오전 8시 30분,dart_xml
01336762,스피어,347700,20260311004512,20260311,주주총회소집공고,False,False,정기,2026년 03월 26일(목요일) 오전 9시,dart_xml
00128315,삼지전자,037460,20260310002726,20260310,주주총회소집공고,False,False,정기,2026년 3월 25일(수) 오전 9시,dart_xml
00146560,일지테크,019540,20260311003928,20260311,주주총회소집공고,False,False,정기,2026년 3월 27일(금) 오전 10:,dart_xml
00105101,INVENI,015360,20260223002782,20260223,주주총회소집공고,False,False,정기,2026년 3월 18일 (수) 10시,dart_xml
00101752,케이씨피드,025880,20260303001942,20260303,주주총회소집공고,False,False,정기,2026년 3월 18일 (수요일) 오전 11시 00분,dart_xml
00309503,한국항공우주,047810,20260306000544,20260306,[기재정정]주주총회소집공고,True,False,정기,2026년 3월 26일(목) 오전 9시,dart_xml
00309503,한국항공우주,047810,20260303001967,20260303,주주총회소집공고,False,False,임시,2026년 3월 18일(수) 오전 9시,dart_xml
00309503,한국항공우주,047810,20260225005069,20260225,주주총회소집공고,False,False,정기,2026년 3월 26일(목) 오전 9시,dart_xml
00161462,에이티넘인베스트,021080,20260303001510,20260303,주주총회소집공고,False,False,정기,2026년 3월 18일(수요일) 오전 9시,dart_xml
00245472,티씨케이,064760,20260224001802,20260224,주주총회소집공고,False,False,정기,"2026년 03월 18일(수요일), 오전 10시",dart_xml
00454937,덕신이피씨,090410,20260305001553,20260305,[기재정정]주주총회소집공고,True,False,정기,2026년 03월 18일(수) 오전 09시,dart_xml
00454937,덕신이피씨,090410,20260304001721,20260305,[기재정정]주주총회소집공고,True,False,정기,2026년 03월 18일(수) 오전 09시,dart_xml
00454937,덕신이피씨,090410,20260303003070,20260303,주주총회소집공고,False,False,정기,2026년 03월 18일(수) 오전 09시,dart_xml
00363769,NICE인프라,063570,20260323001587,20260323,[기재정정]주주총회소집공고,True,False,정기,2026년 03월 31일 (화) 오전 9시,dart_xml
00363769,NICE인프라,063570,20260316001444,20260316,[기재정정]주주총회소집공고,True,False,정기,2026년 03월 31일 (화) 오전 9시,dart_xml
00363769,NICE인프라,063570,20260311004137,20260311,주주총회소집공고,False,False,정기,2026년 03월 26일 (목) 오전 9시,dart_xml
01380578,도우인시스,484120,20260305001186,20260305,주주총회소집공고,False,False,정기,2026년 03월 20일(금요일) 오전 10:00,dart_xml
01182240,배럴,267790,20260309001846,20260309,주주총회소집공고,False,False,정기,2026년 03월 24일 (화요일) 오전 09시,dart_xml
00162461,한화솔루션,009830,20260313000385,20260313,[기재정정]주주총회소집공고,True,False,정기,2026년 3월 24일(화) 오전 10시,dart_xml
00162461,한화솔루션,009830,20260305001118,20260305,[기재정정]주주총회소집공고,True,False,정기,2026년 3월 24일(화) 오전 10시,dart_xml
00162461,한화솔루션,009830,20260223003624,20260223,주주총회소집공고,False,False,정기,2026년 3월 24일(화) 오전 10시,dart_xml
00656021,BF랩스,139050,20260316001501,20260316,주주총회소집공고,False,False,정기,2026년 3월 31일 (화) 오전 9시 00분,dart_xml
00763701,헥토파이낸셜,234340,20260320001023,20260320,[기재정정]주주총회소집공고,True,False,정기,2026년 03월 27일(금) 08:00,dart_xml
00763701,헥토파이낸셜,234340,20260312000153,20260312,주주총회소집공고,False,False,정기,2026년 03월 27일(금) 08:00,dart_xml
01135057,녹십자웰빙,234690,20260309001795,20260309,주주총회소집공고,False,False,정기,2026년 3월 24일(화) 오전 9시,dart_xml
01246034,다이나믹솔루션,290660,20260421000352,20260421,주주총회소집공고,False,False,임시,2026년 5월 6일 (수) 오전 10시,dart_xml
01246034,다이나믹솔루션,290660,20260310002435,20260310,주주총회소집공고,False,False,임시,2026년 3월 25일 (월) 오전 10시,dart_xml
01419205,피앤에스로보틱스,460940,20260312000450,20260312,[기재정정]주주총회소집공고,True,False,임시,2026년 3월 27일(금) 오전 10시,dart_xml
01419205,피앤에스로보틱스,460940,20260312000117,20260312,주주총회소집공고,False,False,임시,2025년 3월 27일(금) 오전 10시,dart_xml
01468061,레뷰코퍼레이션,443250,20260309001886,20260309,주주총회소집공고,False,False,정기,2026년 03월 24일(화) 오전 10시 00분,dart_xml
01649204,달바글로벌,483650,20260428000562,20260428,주주총회소집공고,False,False,임시,"2026년 6월 2일(화), 오후 3시2. 장소 : 서울특별시 마포구 마포대로 78 경찰공제회관 (자람빌딩) 4층3. 회의 목적사항 제1호 의안 : 자기주식 보유 및 처분 계획 승인의 건 제2호 의안 : 정관 변경의 건 제3호 의안 : 자본준비금 감소 및 이익잉여금 전입의 건 제4호 의안 : 주식매수선택권 부여의 건 4. 실질주주의 의결권 행사에 관한 사항당 회사는 한국예탁결제원을 주주명의개서대리인으로 위임하였으며 정관 제17조에 의거, 2026년 5월 8일 주주명부에 기재된 주주를 임시주주총회에 참석하여 그 권리를 행사할 주주로 확정합니다.또한, 당 회사의 이번 임시주주총회에서는 한국예탁결제원이 주주의 의결권을 행사할 수 없으므로 주주는 한국예탁결제원에 의결권행사에 관한 의사표시를 할 필요가 없으며 임시주주총회에 참석하여 의결권을 직접 행사하거나 위임장에 의거 대리인을통한 의결권을 행사할 수 있습니다. 5. 의결권 행사방법임시주주총회에 참석하는 주주께서는 신분증(대리인에 의한 경우 위임장과 대리인의신분증)을 지참하셔야 합니다. 만일 위임장 또는 신분증을 지참하시지 않을 경우 불출석으로 처리합니다.",dart_xml
01649204,달바글로벌,483650,20260317000103,20260317,[기재정정]주주총회소집공고,True,False,정기,"2026년 3월 31일(화), 오전 10시2. 장소 : 서울특별시 마포구 마포대로 78 경찰공제회관 (자람빌딩) 4층3. 회의 목적사항1) 보고사항 가. 제 10기 감사보고 나. 제 10기 영업보고 다. 내부회계관리제도 운영실태보고2)의결사항 제1호 의안 : 제 10기 재무제표(이익잉여금처분계산서 포함) 승인의 건 제2호 의안 : 사내이사 선임의 건(1명) - 제2-1호 의안 : 양세훈 사내이사 선임의 건 제3호 의안 : 정관 일부 변경의 건 - 제3-1호 의안 : 독립이사 명칭 변경 - 제3-2호 의안 : 감사위원 선임 관련 변경 제4호 의안 : 감사위원회 위원이 되는 사외이사 선임의 건(2명) - 제4-1호 의안 : 이민희 사외이사 선임의 건 - 제4-2호 의안 : 이훈석 사외이사 선임의 건 제5호 의안 : 이사 보수 한도 승인의 건 제6호 의안 : 결산 배당에 관한 배당액 등 승인의 건 제7호 의안 : 주식매수선택권 부여의 건4. 실질주주의 의결권 행사에 관한 사항당 회사는 한국예탁결제원을 주주명의개서대리인으로 위임하였으며 정관 제17조에 의거, 2025년 12월 31일 현재 주주명부에 기재된 주주를 정기주주총회에 참석하여 그 권리를 행사할 주주로 확정합니다.또한, 당 회사의 이번 정기주주총회에서는 한국예탁결제원이 주주의 의결권을 행사할 수 없으므로 주주는 한국예탁결제원에 의결권행사에 관한 의사표시를 할 필요가 없으며 정기주주총회에 참석하여 의결권을 직접 행사하거나 위임장에 의거 대리인을통한 의결권을 행사할 수 있습니다. 5. 의결권 행사방법정기주주총회에 참석하는 주주께서는 신분증(대리인에 의한 경우 위임장과 대리인의신분증)을 지참하셔야 합니다. 만일 위임장 또는 신분증을 지참하시지 않을 경우 불출석으로 처리합니다.",dart_xml
01649204,달바글로벌,483650,20260316001489,20260316,주주총회소집공고,False,False,정기,"2026년 3월 31일(화), 오전 10시2. 장소 : 서울특별시 마포구 마포대로 78 경찰공제회관 (자람빌딩) 4층3. 회의 목적사항1) 보고사항 가. 제 10기 감사보고 나. 제 10기 영업보고 다. 내부회계관리제도 운영실태보고2)의결사항 제1호 의안 : 제 10기 재무제표(이익잉여금처분계산서 포함) 승인의 건 제2호 의안 : 사내이사 선임의 건(1명) - 제2-1호 의안 : 양세훈 사내이사 선임의 건 제3호 의안 : 정관 일부 변경의 건 - 제3-1호 의안 : 독립이사 명칭 변경 - 제3-2호 의안 : 감사위원 선임 관련 변경 제4호 의안 : 감사위원회 위원이 되는 사외이사 선임의 건(2명) - 제4-1호 의안 : 이민희 사외이사 선임의 건 - 제4-2호 의안 : 이훈석 사외이사 선임의 건 제5호 의안 : 이사 보수 한도 승인의 건 제6호 의안 : 결산 배당에 관한 배당액 등 승인의 건 제7호 의안 : 주식매수선택권 부여의 건4. 실질주주의 의결권 행사에 관한 사항당 회사는 한국예탁결제원을 주주명의개서대리인으로 위임하였으며 정관 제17조에 의거, 2025년 12월 31일 현재 주주명부에 기재된 주주를 정기주주총회에 참석하여 그 권리를 행사할 주주로 확정합니다.또한, 당 회사의 이번 정기주주총회에서는 한국예탁결제원이 주주의 의결권을 행사할 수 없으므로 주주는 한국예탁결제원에 의결권행사에 관한 의사표시를 할 필요가 없으며 정기주주총회에 참석하여 의결권을 직접 행사하거나 위임장에 의거 대리인을통한 의결권을 행사할 수 있습니다. 5. 의결권 행사방법정기주주총회에 참석하는 주주께서는 신분증(대리인에 의한 경우 위임장과 대리인의신분증)을 지참하셔야 합니다. 만일 위임장 또는 신분증을 지참하시지 않을 경우 불출석으로 처리합니다.",dart_xml
00137289,이엘씨,041520,20260316001606,20260317,[기재정정]주주총회소집공고,True,False,정기,2026년 3월 26일(목) 오전 10시,dart_xml
00137289,이엘씨,041520,20260306000570,20260306,주주총회소집공고,False,False,정기,2026년 3월 26일(목) 오전 10시,dart_xml
01140837,이지트로닉스,377330,20260312001128,20260312,주주총회소집공고,False,False,정기,2026년 3월 27일 (금) 10시 00분,dart_xml
00520887,비상교육,100220,20260306000744,20260306,주주총회소집공고,False,False,정기,2026년 3월 27일 (금요일) 오전 8시 30분,dart_xml
00302582,캐스텍코리아,071850,20260313001004,20260313,[기재정정]주주총회소집공고,True,False,정기,2026년 3월 27일(금) 오전 9시,dart_xml
00302582,캐스텍코리아,071850,20260312000927,20260312,주주총회소집공고,False,False,정기,2026년 3월 27일(금) 오전 9시,dart_xml
00111421,휴니드테크놀러지스,005870,20260312001228,20260312,주주총회소집공고,False,False,정기,2026년 3월 27일(금) 오전 10시,dart_xml
01784677,키움히어로제1호스팩,466690,20260304000762,20260304,[기재정정]주주총회소집공고,True,False,정기,2026년 03월 19일 (수) 오전 9시,dart_xml
01784677,키움히어로제1호스팩,466690,20260304000679,20260304,주주총회소집공고,False,False,정기,,dart_html
00158501,에스원,012750,20260206002084,20260206,주주총회소집공고,False,False,정기,2026년 3월 19일 (목) 오전 9시,dart_xml
00159786,유니드,014830,20260304000321,20260304,주주총회소집공고,False,False,정기,2026년 3월 19일(목요일) 오전 10시,dart_xml
00508274,일진다이아,081000,20260304001174,20260304,주주총회소집공고,False,False,정기,2026년 3월 19일(목) 오전 09시 00분,dart_xml
00544452,이리츠코크렙,088260,20260304001102,20260304,주주총회소집공고,False,False,정기,2026년 3월 19일(목) 오전 9시,dart_xml
00683469,일진전기,103590,20260304000350,20260304,주주총회소집공고,False,False,정기,2026년 3월 19일(목) 오전 09시 30분,dart_xml
00972503,일진하이솔루스,271940,20260304000708,20260304,주주총회소집공고,False,False,정기,2026년 03월 19일(목요일) 오전 09시 00분,dart_xml
01234297,미원에스씨,268280,20260304001489,20260304,주주총회소집공고,False,False,정기,2026 년 3 월 19 일 (목) 오후 3 시,dart_xml
01708163,엔알비,475230,20260311003640,20260311,주주총회소집공고,False,False,정기,2026년 3월 26일(목) 오전 9시,dart_xml
00200275,YTN,040300,20260312001050,20260312,주주총회소집공고,False,False,정기,2026년 3월 27일 금요일 오전 10시,dart_xml
00381756,티씨머티리얼즈,125020,20260309001608,20260309,주주총회소집공고,False,False,정기,2026년 3월 24일(화요일) 오전 9시,dart_xml
01688568,프로티나,468530,20260313000317,20260313,주주총회소집공고,False,False,정기,2026년 3월 30일 (월) 오전 09시,dart_xml
01454341,플래티어,367000,20260312001212,20260312,주주총회소집공고,False,False,정기,2026년 3월 27일 (금요일) 오전 09:00,dart_xml
00136101,메이슨캐피탈,021880,20260421000350,20260421,주주총회소집공고,False,False,임시,2026년 05월 06일 (수)요일 오전 9시,dart_xml
01335453,조이웍스앤코,309930,20260316000730,20260316,주주총회소집공고,False,False,정기,2026년 03월 31일(화요일) 오전 10시 00분,dart_xml
01049167,롤링스톤,214610,20260316000679,20260316,주주총회소집공고,False,False,정기,2026년 03월 31일 (화) 오전 9시,dart_xml
00413046,셀트리온,068270,20260306000002,20260306,[기재정정]주주총회소집공고,True,False,정기,2026년 3월 24일 (화) 오전 10시,dart_xml
00413046,셀트리온,068270,20260212000544,20260212,주주총회소집공고,False,False,정기,2026년 3월 24일 (화) 오전 10시,dart_xml
00228536,현대에버다임,041440,20260220002133,20260220,주주총회소집공고,False,False,정기,"2026년 03월 23일(월), 오전 9시 30분",dart_xml
01211889,이지스,261520,20260323001244,20260323,[기재정정]주주총회소집공고,True,False,정기,2026년 03월 27일(금) 오전 09시 00분,dart_xml
01211889,이지스,261520,20260312001441,20260313,[기재정정]주주총회소집공고,True,False,정기,2026년 03월 27일(금) 오전 09시 00분,dart_xml
01211889,이지스,261520,20260312001390,20260312,주주총회소집공고,False,False,정기,2026년 03월 27일(금) 오전 09시 00분,dart_xml
00144720,와이투솔루션,011690,20260311003351,20260311,주주총회소집공고,False,False,정기,2026년 3월 30일(월) 오전 09:00시,dart_xml
00203290,콜마홀딩스,024720,20260310003104,20260311,주주총회소집공고,False,False,정기,2026년 3월 26일 (목요일) 오전 10시 00분,dart_xml
00203290,콜마홀딩스,024720,20260310003090,20260310,주주총회소집공고,False,False,정기,2026년 3월 26일 (목요일) 오전 10시 00분,dart_xml
00816696,큐엠씨,136660,20260316000592,20260316,주주총회소집공고,False,False,정기,2026년 3월 31일 오전 9시,dart_xml
00297934,피씨디렉트,051380,20260312000354,20260312,주주총회소집공고,False,False,정기,2026년 3월 27일 (금) 오전 9시,dart_xml
00161709,퍼시스,016800,20260312000195,20260312,주주총회소집공고,False,False,정기,2026년 3월 27일(금요일) 오전 10:00,dart_xml
00304076,케이엔솔,053080,20260312001053,20260312,주주총회소집공고,False,False,정기,2026년 3월 27일 (금) 오전 9시,dart_xml
00165583,E1,017940,20260312000269,20260312,주주총회소집공고,False,False,정기,2026년 3월 27일 (금) 오전 09시,dart_xml
00309831,알에프텍,061040,20260310002939,20260310,주주총회소집공고,False,False,정기,2026년 03월 27일 (금) 오전 9시,dart_xml
00363927,NE능률,053290,20260312000092,20260312,주주총회소집공고,False,False,정기,2026년 3월 27일(금) 오전 9시 00분,dart_xml
00210856,코아스,071950,20260310002109,20260310,주주총회소집공고,False,False,정기,2026년 3월 27일 (금) 오전 10시,dart_xml
00399694,SOOP,067160,20260312001062,20260312,주주총회소집공고,False,False,정기,2026년 3월 27일(금) 오전 9시,dart_xml
00225159,SNT홀딩스,036530,20260212000302,20260212,주주총회소집공고,False,False,정기,2026년 02월 27일(금) 오후 03시 00분,dart_xml
00407814,CG인바이츠,083790,20260313001360,20260313,주주총회소집공고,False,False,정기,2026년 03월 27일 (금) 오전 10:00,dart_xml
00404701,한국자산신탁,123890,20260306000540,20260306,주주총회소집공고,False,False,정기,2026. 3. 26(목) 10:00,dart_xml
00486370,성창오토텍,080470,20260312001030,20260312,주주총회소집공고,False,False,정기,2026년 3월 27일(금) 오전 09시,dart_xml
00633835,HJ중공업,097230,20260312000143,20260312,주주총회소집공고,False,False,정기,2026년 3월 27일(금) 오전 9시,dart_xml
00523936,HB솔루션,297890,20260225004074,20260225,주주총회소집공고,False,False,정기,2026년 3월 26일(목) 오전 09시 00분,dart_xml
00706715,미원홀딩스,107590,20260312000190,20260312,주주총회소집공고,False,False,정기,2026 년 3 월 27 일 (금) 오전 9 시,dart_xml
01335790,바이젠셀,308080,20260311003852,20260311,주주총회소집공고,False,False,정기,2026년 03월 26일(목요일) 오전 09시 00분,dart_xml
01622331,벨로크,424760,20260311004560,20260311,주주총회소집공고,False,False,정기,2026년 03월 26일(수) 오전 09시 00분,dart_xml
00552859,HLB테라퓨틱스,115450,20260226006100,20260226,주주총회소집공고,False,False,정기,2026년 3월 27일 (금) 오전 10시,dart_xml
01188730,SK시그넷,260870,20260312001351,20260312,주주총회소집공고,False,False,정기,2026년 3월 27일(금) 오전 9시,dart_xml
00811372,노바렉스,194700,20260312001380,20260312,주주총회소집공고,False,False,정기,2026년 3월 27일(금요일) 오전 9시,dart_xml
00862853,플레이디,237820,20260304001292,20260304,주주총회소집공고,False,False,정기,2026년 3월 27일 (금) 오전 10시,dart_xml
00919966,신라젠,215600,20260304001717,20260304,주주총회소집공고,False,False,정기,2026년 3월 27일(금) 오전 9시,dart_xml
00970453,파마리서치,214450,20260312000551,20260312,주주총회소집공고,False,False,정기,2026년 3월 27일 (금요일) 오전 11시,dart_xml
01038693,드림시큐리티,203650,20260311004325,20260311,주주총회소집공고,False,False,정기,2026년 03월 26일(목) 오전 09시 00분,dart_xml
01067516,골프존,215000,20260312001413,20260312,주주총회소집공고,False,False,정기,2026년 03월 27일(금) 오전 09시,dart_xml
01276327,위지윅스튜디오,299900,20260312000676,20260312,주주총회소집공고,False,False,정기,2026년 3월 27일(금) 오전 9시,dart_xml
01326792,비투엔,307870,20260312001219,20260312,주주총회소집공고,False,False,정기,2026년 03월 27일(금) 오전 9시,dart_xml
01326792,비투엔,307870,20260211000862,20260211,주주총회소집공고,False,False,임시,2026년 02월 26일(목) 오전 9시,dart_xml
01311408,에코프로머티,450080,20260225006068,20260226,주주총회소집공고,False,False,정기,2026년 03월 23일(월) 오전 10시 00분,dart_xml
01185566,휴엠앤씨,263920,20260316000406,20260316,주주총회소집공고,False,False,정기,2026년 3월 31일 (화) 오후 2시,dart_xml
00924931,엔비알모션,0004V0,20260312000350,20260312,[기재정정]주주총회소집공고,True,False,정기,2026년 3월 31일 (화) 오전 9시,dart_xml
00924931,엔비알모션,0004V0,20260311003315,20260311,주주총회소집공고,False,False,정기,2026년 3월 31일 (화) 오전 9시,dart_xml
00788737,이퓨쳐,134060,20260311003367,20260311,주주총회소집공고,False,False,정기,2026년 03월 26일 (목) 오전 10시,dart_xml
01584183,퀄리타스반도체,432720,20260226006117,20260226,주주총회소집공고,False,False,임시,2026년 03월 27일 (금요일) 오전 9시,dart_xml
00803425,코리아에프티,123410,20260310002717,20260310,주주총회소집공고,False,False,정기,2026년 3월 27일(금) 오전 9시 30분,dart_xml
00180263,리더스코스메틱,016100,20260312000785,20260312,주주총회소집공고,False,False,정기,2026년 03월 31일(월) 오전09시,dart_xml
01902990,KB제32호스팩,0037T0,20260304001252,20260304,주주총회소집공고,False,False,정기,2026년 3월 19일(목) 오전 10시 00분,dart_xml
00653194,앱토크롬,109960,20260313001063,20260313,주주총회소집공고,False,False,정기,"2026년 03월 30일 월요일, 오전 10시 30분",dart_xml
00888347,휴젤,145020,20260316000868,20260316,주주총회소집공고,False,False,정기,2026년 03월 31일(화) 오전 9시,dart_xml
00136165,스페코,013810,20260223001618,20260223,주주총회소집공고,False,False,정기,2026년 3월 26일(목요일) 오전 10시,dart_xml
01436479,토마토시스템,393210,20260319001229,20260319,[기재정정]주주총회소집공고,True,False,정기,2023년 3월 27일 금요일 오전 9시,dart_xml
01436479,토마토시스템,393210,20260313000134,20260313,[기재정정]주주총회소집공고,True,False,정기,2023년 3월 27일 금요일 오전 9시,dart_xml
01436479,토마토시스템,393210,20260312000707,20260312,주주총회소집공고,False,False,정기,2023년 3월 27일 금요일 오전 9시,dart_xml
01508855,블리츠웨이엔터테인먼트,369370,20260312001096,20260312,주주총회소집공고,False,False,정기,2026년 3월 27일(금) 오전 9시 00분,dart_xml
01511558,네오이뮨텍,950220,20260313000830,20260313,[기재정정]주주총회소집공고,True,False,정기,2026년 3월 27일 (금) 오전 10시 (한국시간),dart_xml
01511558,네오이뮨텍,950220,20260310002966,20260310,주주총회소집공고,False,False,정기,2026년 3월 27일 (금) 오전 10시 (한국시간),dart_xml
01555215,스마트레이더시스템,424960,20260311003860,20260311,주주총회소집공고,False,False,정기,2026년 3월 27일 (금) 오전 10시,dart_xml
01575839,플라즈맵,405000,20260310002175,20260310,주주총회소집공고,False,False,정기,2026년 03월 27일 (금요일) 오전 08시 00분,dart_xml
00141626,오리엔트바이오,002630,20260331003856,20260331,주주총회소집공고,False,False,임시,2026년 05월 7일(목) 오전09시,dart_xml
00158307,롯데하이마트,071840,20260226006362,20260226,[기재정정]주주총회소집공고,True,False,정기,2026년 3월 19일(목) 오전 10시,dart_xml
00158307,롯데하이마트,071840,20260225004469,20260225,주주총회소집공고,False,False,정기,2026년 3월 19일(목) 오전 10시,dart_xml
00113207,대한전선,001440,20260311003462,20260311,주주총회소집공고,False,False,정기,2026년 03월 26일(목) 오전 09시,dart_xml
00896753,에코글로우,159910,20260312001384,20260312,주주총회소집공고,False,False,정기,2026년 03월 27일(금요일) 오전 9시,dart_xml
01316236,효성화학,298000,20260225005414,20260225,주주총회소집공고,False,False,정기,2026년 3월 19일(목) 오전 10시,dart_xml
00580667,S&K폴리텍,091340,20260305001279,20260305,주주총회소집공고,False,False,정기,2025년 03월 20일(금) 오전 9시,dart_xml
00995993,DXVX,180400,20260313000826,20260313,주주총회소집공고,False,False,정기,2026년3월31일(화) 오전9시,dart_xml
00318662,CNT85,056730,20260317000455,20260317,[기재정정]주주총회소집공고,True,False,정기,2026.03.26.(목) 오전 09:30,dart_xml
00318662,CNT85,056730,20260310002965,20260310,주주총회소집공고,False,False,정기,2026.03.26.(목) 오전 09:30,dart_xml
00147772,정원엔시스,045510,20260309001509,20260309,주주총회소집공고,False,False,정기,2026년 3월 24일(화) 오전 9시2. 소집장소 : 서울시 강남구 도산대로1길 46(신사동) 정원빌딩 2층 교육장,dart_xml
01706794,아이언디바이스,464500,20260312000258,20260312,주주총회소집공고,False,False,정기,2026년 3월 27일(금요일) 오전 9시 30분,dart_xml
00146454,일양약품,007570,20260311004528,20260311,주주총회소집공고,False,False,정기,2026년 3월 26일 (목) 오전 9시,dart_xml
01265251,압타머사이언스,291650,20260306000837,20260306,주주총회소집공고,False,False,정기,2026년 03월 23일(월) 오전 09시 00분,dart_xml
00360142,아이마켓코리아,122900,20260312001022,20260312,주주총회소집공고,False,False,정기,2026년 3월 27일 (금) 오전 9시,dart_xml
00605124,알파칩스,117670,20260309001736,20260309,주주총회소집공고,False,False,정기,2026년 3월 24일(화요일) 오전 10시,dart_xml
00144012,원풍,008370,20260306000401,20260306,[기재정정]주주총회소집공고,True,False,정기,2026년 3월 30일(월) 오전 09:,dart_xml
00144012,원풍,008370,20260306000134,20260306,주주총회소집공고,False,False,정기,2026년 3월 30일(월) 오전 09:,dart_xml
01138364,더핑크퐁컴퍼니,403850,20260316000164,20260316,주주총회소집공고,False,False,정기,2026년 3월 31일 화요일 오전 9시 30분,dart_xml
00130772,SBS,034120,20260316001502,20260316,[기재정정]주주총회소집공고,True,False,정기,"2026년 3월 27일 (금요일), 오전 10시",dart_xml
